requestid,problem_code,date_initiated,description,category,dispatch_to,address,zone,keymap,zip_code,status,initiated_date,initiated_time
224661,Tree Trim,2025-07-15 03:45 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","4800 Mallow St,  Houston,  Texas,  77033","6, ZONE",573D,77033,ROUTE,2025-07-15,03:45 PM
224662,Tree Trim,2025-07-15 03:52 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","1112 Southmore Blvd,  Houston,  Texas,  77004","7, ZONE",493W,77004,CLOSED,2025-07-15,03:52 PM
224663,Tree Trim,2025-07-15 04:06 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","1407 Hawthorne St,  Houston,  Texas,  77006","2, ZONE",493S,77006,CLOSED,2025-07-15,04:06 PM
224664,Tree Trim,2025-07-15 04:10 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","1335 W Clay St,  Houston,  Texas,  77019","2, ZONE",493N,77019,CLOSED,2025-07-15,04:10 PM
224665,Tree Trim,2025-07-15 04:25 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","6307 Great Oaks Dr,  Houston,  Texas,  77050","4, ZONE",415E,77050,CLOSED,2025-07-15,04:25 PM
224666,Tree Trim,2025-07-15 04:25 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","1420 W Gulf Bank Rd,  Houston,  Texas,  77088 (Dollar General)","3, ZONE",412L,77088,ROUTE,2025-07-15,04:25 PM
224667,Tree Trim,2025-07-15 04:38 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","2034 Pine River Dr,  Kingwood,  Texas,  77339","4, ZONE",336C,77339,CLOSED,2025-07-15,04:38 PM
224669,Tree Trim,2025-07-15 04:44 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","3598 Lyons Ave,  Houston,  Texas,  77020","4, ZONE",494F,77020,CLOSED,2025-07-15,04:44 PM
224670,Tree Trim,2025-07-15 04:47 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","1420 W Gulf Bank Rd,  Houston,  Texas,  77088 (Dollar General)","3, ZONE",412L,77088,ROUTE,2025-07-15,04:47 PM
224671,Tree Trim,2025-07-15 05:25 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","611 Glenburnie Dr,  Houston,  Texas,  77022","3, ZONE",453E,77022,ROUTE,2025-07-15,05:25 PM
224673,Tree Stump Grinding,2025-07-15 05:44 PM,Tree Stump Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","3332 Ozark St,  Houston,  Texas,  77021","6, ZONE",533G,77021,CLOSED,2025-07-15,05:44 PM
224682,Tree Trim,2025-07-16 07:40 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","1819 Heights Blvd,  Houston,  Texas,  77008","3, ZONE",453S,77008,ROUTE,2025-07-16,07:40 AM
224684,Tree Removal,2025-07-16 08:33 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","1326 Oak Tree Dr,  Houston,  Texas,  77055","3, ZONE",450X,77055,CLOSED,2025-07-16,08:33 AM
224685,Tree Removal,2025-07-16 08:43 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","4717 Vernon St,  Houston,  Texas,  77020 (Hazard Tree Removal Program)","5, ZONE",494G,77020,ROUTE,2025-07-16,08:43 AM
224686,Tree Trim,2025-07-16 09:04 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","907 Reinicke St,  Houston,  Texas,  77007","2, ZONE",492G,77007,ROUTE,2025-07-16,09:04 AM
224687,Tree Trim,2025-07-16 09:06 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","Alief Clodine Rd & S Kirkwood Rd,  Houston,  Texas,  77072","2, ZONE",529A,77072,CLOSED,2025-07-16,09:06 AM
224688,Tree Trim,2025-07-16 09:06 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","9603 Buffum St,  Houston,  Texas,  77051","6, ZONE",573B,77051,CLOSED,2025-07-16,09:06 AM
224690,Tree Trim,2025-07-16 09:15 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","5742 Eagle Lndg,  Houston,  Texas,  77085","7, ZONE",571L,77085,ROUTE,2025-07-16,09:15 AM
224691,Tree Trim,2025-07-16 10:17 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","5711 Yale St,  Houston,  Texas,  77076","3, ZONE",452D,77091,CLOSED,2025-07-16,10:17 AM
224692,Tree Trim,2025-07-16 10:34 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","4218 Eli St,  Houston,  Texas,  77007","2, ZONE",492H,77007,CLOSED,2025-07-16,10:34 AM
224693,Tree Removal,2025-07-16 10:39 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","5700 Beldart St,  Houston,  Texas,  77033","6, ZONE",534W,77033,CLOSED,2025-07-16,10:39 AM
224694,Tree Removal,2025-07-16 10:40 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","7926 Woodway Dr,  Houston,  Texas,  77063 (Briarbend Park)","2, ZONE",490R,77063,CLOSED,2025-07-16,10:40 AM
224695,Tree Trim,2025-07-16 10:45 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","5818 Warm Springs Rd,  Houston,  Texas,  77035","7, ZONE",571A,77035,ROUTE,2025-07-16,10:45 AM
224696,Tree Removal,2025-07-16 10:50 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - POLOVTSEV, SERA","14006 Boulder Falls Ct,  Houston,  Texas,  77062","5, ZONE",617H,77062,DVMGR,2025-07-16,10:50 AM
224699,Tree Trim,2025-07-16 12:16 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","11235 Sagecanyon Dr,  Houston,  Texas,  77089 (Hazard Tree Removal Program)","6, ZONE",616B,77089,ROUTE,2025-07-16,12:16 PM
224700,Tree Trim,2025-07-16 12:21 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","Linden St & Berkley St,  Houston,  Texas,  77012","5, ZONE",535F,77012,CLOSED,2025-07-16,12:21 PM
224702,Tree Removal,2025-07-16 01:02 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","Wrightwood St & Maufferd St,  Houston,  Texas,  77009","3, ZONE",493C,77009,ROUTE,2025-07-16,01:02 PM
224703,Tree Trim,2025-07-16 01:10 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","7219 Gillen St,  Houston,  Texas,  77087","6, ZONE",534R,77087,CLOSED,2025-07-16,01:10 PM
224704,Tree Removal,2025-07-16 01:25 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","1902 Bissonnet St,  Houston,  Texas,  77005","7, ZONE",492Z,77098,ROUTE,2025-07-16,01:25 PM
224707,Tree Trim,2025-07-16 01:38 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","2930 Manila Ln,  Houston,  Texas,  77043","3, ZONE",450K,77080,CLOSED,2025-07-16,01:38 PM
224708,Tree Removal,2025-07-16 01:42 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","Wrightwood St & Maufferd St,  Houston,  Texas,  77009","3, ZONE",493C,77009,ROUTE,2025-07-16,01:42 PM
224709,Tree Trim,2025-07-16 02:04 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","11110 Hunkler Dr,  Houston,  Texas,  77047","6, ZONE",573M,77047,CLOSED,2025-07-16,02:04 PM
224710,Tree Trim,2025-07-16 02:13 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","8205 Homewood Ln,  Houston,  Texas,  77028","4, ZONE",455F,77028,CLOSED,2025-07-16,02:13 PM
224711,Tree Trim,2025-07-16 02:16 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","4428 N Roseneath Dr,  Houston,  Texas,  77021","6, ZONE",534E,77021,ROUTE,2025-07-16,02:16 PM
224714,Tree Removal,2025-07-16 02:32 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","1800 Travis St,  Houston,  Texas,  77002","1, ZONE",493Q,77002,ROUTE,2025-07-16,02:32 PM
224717,Tree Removal,2025-07-16 02:59 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","946 Halsey St,  Houston,  Texas,  77015","4, ZONE",496H,77015,ROUTE,2025-07-16,02:59 PM
224719,Tree Removal,2025-07-16 03:23 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","14535 Almeece St,  Houston,  Texas,  77045","7, ZONE",572T,77045,ROUTE,2025-07-16,03:23 PM
224720,Tree Trim,2025-07-16 03:41 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","E Lake Houston Pkwy & Emerald Thicket Ln,  Huffman,  Texas,  77336","4, ZONE",338M,77336,CLOSED,2025-07-16,03:41 PM
224721,Tree Trim,2025-07-16 03:47 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","4222 Landshire Bend Dr,  Houston,  Texas,  77048","6, ZONE",573V,77048,CLOSED,2025-07-16,03:47 PM
224722,Tree Removal,2025-07-16 03:52 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","1935 Mosa Creek Ct,  Houston,  Texas,  77017","5, ZONE",536S,77017,CLOSED,2025-07-16,03:52 PM
224723,Tree Stump Grinding,2025-07-16 04:06 PM,Tree Stump Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","940 Woodland St,  Houston,  Texas,  77009","3, ZONE",493B,77009,CLOSED,2025-07-16,04:06 PM
224725,Tree Trim,2025-07-16 05:23 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","1542 Elliott St,  Houston,  Texas,  77023","5, ZONE",494X,77023,CLOSED,2025-07-16,05:23 PM
224726,Tree Removal,2025-07-16 06:44 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","3214 Glen Spring Dr,  Kingwood,  Texas,  77339","4, ZONE",297S,77339,CLOSED,2025-07-16,06:44 PM
224733,Tree Removal,2025-07-17 11:47 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","541 S 75Th St,  Houston,  Texas,  77023 (Mason Park - Section E)","5, ZONE",535A,5556d,CLOSED,2025-07-17,11:47 AM
224737,Tree Trim,2025-07-17 12:05 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","2826 Dennis St,  Houston,  Texas,  77004","6, ZONE",493Z      ,5456a,CLOSED,2025-07-17,12:05 PM
224738,Tree Trim,2025-07-17 12:23 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","6910 Del Rio St,  Houston,  Texas,  77021","6, ZONE",533K,5354b,ROUTE,2025-07-17,12:23 PM
224739,Tree Trim,2025-07-17 12:32 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","413 E 13Th St,  Houston,  Texas,  77008 (Heights High School)","3, ZONE",453W,5359c,CLOSED,2025-07-17,12:32 PM
224740,Tree Trim,2025-07-17 12:46 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","9647 Highmeadow Dr,  Houston,  Texas,  77063 (Hazard Tree Removal Program)","2, ZONE",490W,4956d,ROUTE,2025-07-17,12:46 PM
224747,Tree Removal,2025-07-17 01:41 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","541 S 75Th St,  Houston,  Texas,  77023 (Mason Park - Section E)","5, ZONE",535A,77023,CLOSED,2025-07-17,01:41 PM
224748,Tree Trim,2025-07-17 01:43 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","8030 Leghorn St,  Houston,  Texas,  77040","3, ZONE",450C      ,5061c,CLOSED,2025-07-17,01:43 PM
224753,Tree Trim,2025-07-17 02:19 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","1315 Nasa Pkwy,  Houston,  Texas,  77058","5, ZONE",618V,6048b,CLOSED,2025-07-17,02:19 PM
224755,Tree Trim,2025-07-17 02:52 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","5243 Valkeith Dr,  Houston,  Texas,  77096","7, ZONE",531T,5153b,CLOSED,2025-07-17,02:52 PM
224756,Tree Trim,2025-07-17 02:52 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","5302 Jezebel St,  Houston,  Texas,  77033","6, ZONE",574E      ,5452b,CLOSED,2025-07-17,02:52 PM
224757,Tree Trim,2025-07-17 02:56 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","Scott St & Airport Blvd,  Houston,  Texas,  77051","6, ZONE",573G,5452a,ROUTE,2025-07-17,02:56 PM
224758,Tree Trim,2025-07-17 02:59 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","W Lake Houston Pkwy & Kingwood Greens Dr,  Kingwood,  Texas,  77339","4, ZONE",337G,5869c,ROUTE,2025-07-17,02:59 PM
224759,Tree Trim,2025-07-17 03:17 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","609 N Eldridge Pkwy,  Houston,  Texas,  77079 (Kendall Neighborhood Library & Community Center)","2, ZONE",488G,4757b,CLOSED,2025-07-17,03:17 PM
224760,Tree Removal,2025-07-17 03:39 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","12526 Adirondack Dr,  Houston,  Texas,  77089","6, ZONE",617A,5850c,CLOSED,2025-07-17,03:39 PM
224761,Tree Trim,2025-07-17 03:58 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","1610 Sam Wilson St,  Houston,  Texas,  77020 (Hazard Tree Removal Program)","4, ZONE",494G,5558c,ROUTE,2025-07-17,03:58 PM
224762,Tree Trim,2025-07-17 04:00 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","8530 Market St,  Houston,  Texas,  77029","5, ZONE",495K      ,77029,CLOSED,2025-07-17,04:00 PM
224763,Tree Trim,2025-07-17 04:08 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","Martin Luther King Blvd & Southbrook Dr,  Houston,  Texas,  77033","6, ZONE",574A,77033,CLOSED,2025-07-17,04:08 PM
224764,Tree Trim,2025-07-17 04:13 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","5633 Bertellis Ln,  Houston,  Texas,  77091","3, ZONE",451D,77091,CLOSED,2025-07-17,04:13 PM
224765,Tree Removal,2025-07-17 04:16 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","7925 Virgil St,  Houston,  Texas,  77088","3, ZONE",412T,77088,CLOSED,2025-07-17,04:16 PM
224766,Tree Removal,2025-07-17 05:12 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","541 S 75Th St,  Houston,  Texas,  77023 (Mason Park - Section E)","5, ZONE",535A,77023,CLOSED,2025-07-17,05:12 PM
224768,Tree Trim,2025-07-17 06:06 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","9950 Town Park Dr,  Houston,  Texas,  77036","2, ZONE",529D,77036,CLOSED,2025-07-17,06:06 PM
224769,Tree Removal,2025-07-17 06:23 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","1000 Panama St,  Houston,  Texas,  77009","4, ZONE",493C,77009,ROUTE,2025-07-17,06:23 PM
224770,Tree Removal,2025-07-17 06:40 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","4207 Simsbrook Dr,  Houston,  Texas,  77045 (Hazard Tree Removal Program)","7, ZONE",572N,77045,ROUTE,2025-07-17,06:40 PM
224771,Tree Removal,2025-07-17 08:51 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","971 Thornton Rd,  Houston,  Texas,  77018","3, ZONE",452L,77018,CLOSED,2025-07-17,08:51 PM
224774,Tree Trim,2025-07-18 07:10 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","1000 Potomac Dr,  Houston,  Texas,  77057","2, ZONE",491J,5157c,CLOSED,2025-07-18,07:10 AM
224775,Tree Trim,2025-07-18 07:20 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","1750 Seamist Dr,  Houston,  Texas,  77008","3, ZONE",452W,77008,CLOSED,2025-07-18,07:20 AM
224776,Tree Trim,2025-07-18 07:27 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","7762 Greenswarth Ln,  Houston,  Texas,  77075","6, ZONE",575T,5651a,CLOSED,2025-07-18,07:27 AM
224777,Tree Trim,2025-07-18 07:32 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","2205 Stuart St,  Houston,  Texas,  77004","6, ZONE",493Y,5456a,CLOSED,2025-07-18,07:32 AM
224779,Tree Trim,2025-07-18 08:41 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","12119 Hillcroft Ave,  Houston,  Texas,  77035","7, ZONE",571E,5152a,CLOSED,2025-07-18,08:41 AM
224780,Tree Trim,2025-07-18 09:24 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","5531 Spellman Rd,  Houston,  Texas,  77096","7, ZONE",571A,5153c,CLOSED,2025-07-18,09:24 AM
224781,Tree Removal,2025-07-18 09:53 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","1202 Twin Oaks St,  Houston,  Texas,  77076","4, ZONE",413Y,5461a,CLOSED,2025-07-18,09:53 AM
224782,Tree Trim,2025-07-18 09:59 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","6330 Brook Lea St,  Houston,  Texas,  77087","6, ZONE",534Q,5554a,ROUTE,2025-07-18,09:59 AM
224785,Tree Trim,2025-07-18 10:24 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","Catamore St & Rittenhouse St,  Houston,  Texas,  77076","4, ZONE",413Y,5362d,CLOSED,2025-07-18,10:24 AM
224787,Tree Trim,2025-07-18 10:45 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","603 Luther St,  Houston,  Texas,  77076","4, ZONE",453C,5361d,CLOSED,2025-07-18,10:45 AM
224788,Tree Trim,2025-07-18 11:14 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","12738 Corona Ln,  Houston,  Texas,  77072","2, ZONE",528M,77072,CLOSED,2025-07-18,11:14 AM
224794,Tree Trim,2025-07-18 01:13 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","15811 Park Manor St,  Houston,  Texas,  77053","7, ZONE",571Y,77053,CLOSED,2025-07-18,01:13 PM
224795,Tree Trim,2025-07-18 01:16 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","3810 Village Oaks Dr,  Kingwood,  Texas,  77339","4, ZONE",296Z,77339,CLOSED,2025-07-18,01:16 PM
224796,Tree Trim,2025-07-18 01:16 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","3517 Willia St,  Houston,  Texas,  77007 (Spotts Park)","2, ZONE",493J      ,5357a,CLOSED,2025-07-18,01:16 PM
224800,Tree Trim,2025-07-18 02:30 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","910 Sampson St,  Houston,  Texas,  77003","5, ZONE",494S,5457d,CLOSED,2025-07-18,02:30 PM
224801,Tree Trim,2025-07-18 02:36 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","6623 Hartwick Rd,  Houston,  Texas,  77016","4, ZONE",415N,5562b,CLOSED,2025-07-18,02:36 PM
224802,Tree Trim,2025-07-18 02:39 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","1503 Chia St,  Houston,  Texas,  77017","5, ZONE",536P,5754a,CLOSED,2025-07-18,02:39 PM
224803,Tree Trim,2025-07-18 02:41 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","15806 Park Manor St,  Houston,  Texas,  77053","7, ZONE",571Y,5150b,CLOSED,2025-07-18,02:41 PM
224804,Tree Trim,2025-07-18 02:48 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","5510 Orem Dr,  Houston,  Texas,  77085","7, ZONE",571L,5151b,ROUTE,2025-07-18,02:48 PM
224806,Tree Removal,2025-07-18 03:53 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - JONES, CODY","2602 Truxillo St,  Houston,  Texas,  77004","6, ZONE",493Y,5456c,CLOSED,2025-07-18,03:53 PM
224807,Tree Trim,2025-07-18 03:55 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","5635 W Bellfort Ave,  Houston,  Texas,  77035","7, ZONE",571A,5153c,CLOSED,2025-07-18,03:55 PM
224808,Tree Trim,2025-07-18 04:00 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","4618 Mcewen St,  Houston,  Texas,  77009","4, ZONE",453U,5459c,CLOSED,2025-07-18,04:00 PM
224809,Tree Trim,2025-07-18 04:03 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","2608 Oakcliff St,  Houston,  Texas,  77023","6, ZONE",534G,5555a,CLOSED,2025-07-18,04:03 PM
224812,Tree Trim,2025-07-18 04:45 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","Barker Cypress Rd & Saums Rd,  Houston,  Texas,  77084 (Cullen Park)","3, ZONE",447S,4658a,CLOSED,2025-07-18,04:45 PM
224813,Tree Trim,2025-07-18 07:54 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","10330 Sugar Branch Dr,  Houston,  Texas,  77036","2, ZONE",529V,4953a,CLOSED,2025-07-18,07:54 PM
224814,Tree Removal,2025-07-18 09:13 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","12026 Hillcroft Ave,  Houston,  Texas,  77035","7, ZONE",571E,5152a,CLOSED,2025-07-18,09:13 PM
224815,Tree Trim,2025-07-18 10:03 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","12100 Riceville School Rd,  Houston,  Texas,  77031 (Glenshire Park)","7, ZONE",570E,5052a,ROUTE,2025-07-18,10:03 PM
224816,Tree Trim,2025-07-18 10:48 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - GHIMIRE, GOPAL","4502 S Loop Fwy,  Houston,  Texas,  77096","7, ZONE",531V,5254c,CLOSED,2025-07-18,10:48 PM
224817,Tree Removal,2025-07-19 01:50 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","2323 Fairwind Rd,  Houston,  Texas,  77062","5, ZONE",618L,6050c,CLOSED,2025-07-19,01:50 AM
224818,Tree Trim,2025-07-19 04:28 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","1349 W 43Rd St,  Houston,  Texas,  77018 (Oak Forest Neighborhood Library)","3, ZONE",452K,5260c,CLOSED,2025-07-19,04:28 AM
224820,Tree Trim,2025-07-19 06:29 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","3012 Briarwick Ln,  Houston,  Texas,  77093","4, ZONE",414S,5462d,CLOSED,2025-07-19,06:29 AM
224824,Tree Removal,2025-07-19 06:08 PM,Tree Removal Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","6412 Stillwell St,  Houston,  Texas,  77023","6, ZONE",534H,5555c,CLOSED,2025-07-19,06:08 PM
224825,Tree Trim,2025-07-19 06:29 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","Des Chaumes St & Bain St,  Houston,  Texas,  77026","4, ZONE",454W,5459d,ROUTE,2025-07-19,06:29 PM
224826,Tree Trim,2025-07-19 06:34 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","3103 Collingsworth St,  Houston,  Texas,  77026","4, ZONE",454W,5459d,ROUTE,2025-07-19,06:34 PM
224827,Tree Trim,2025-07-20 01:36 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","3215 Delano St,  Houston,  Texas,  77004","6, ZONE",493Y,5456c,CLOSED,2025-07-20,01:36 PM
224828,Tree Trim,2025-07-20 01:49 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - CASTILLO, ALEJANDRO","2720 Tuam St,  Houston,  Texas,  77004","6, ZONE",493Y,5456a,CLOSED,2025-07-20,01:49 PM
224830,Tree Trim,2025-07-20 04:09 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","10727 Royal Pine Dr,  Houston,  Texas,  77093","4, ZONE",414S,5462d,ROUTE,2025-07-20,04:09 PM
224831,Tree Trim,2025-07-20 06:15 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","23844 Kuykendahl Rd,  Tomball,  Texas,  77375","3, ZONE",290A,,ROUTE,2025-07-20,06:15 PM
224832,Tree Trim,2025-07-20 06:54 PM,Tree Trim Inspection,TREEMAINTENANCE,"UF - JONES, CODY","508 Dairy Ashford Rd,  Houston,  Texas,  77079","2, ZONE",488M      ,4857a,CLOSED,2025-07-20,06:54 PM
224833,Tree Trim,2025-07-21 03:38 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","3300 Sycamore Springs Dr,  Kingwood,  Texas,  77339","4, ZONE",297S,5871c,ROUTE,2025-07-21,03:38 AM
224834,Tree Trim,2025-07-21 07:57 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","2930 Kenross St,  Houston,  Texas,  77043","3, ZONE",449M,4960d,CLOSED,2025-07-21,07:57 AM
224835,Tree Trim,2025-07-21 07:59 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - LEIJA, DANIEL","3002 Kenross St,  Houston,  Texas,  77043","3, ZONE",449M,4960d,CLOSED,2025-07-21,07:59 AM
224836,Tree Trim,2025-07-21 08:00 AM,Tree Trim Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","2931 Kevin Ln,  Houston,  Texas,  77043","3, ZONE",450J,4960d,CLOSED,2025-07-21,08:00 AM
224839,Tree Removal,2025-07-21 09:39 AM,Tree Removal Inspection,TREEMAINTENANCE,"UF - BHATTARAI, NIMESH","9313 Livernois Rd,  Houston,  Texas,  77080","3, ZONE",450U,5059c,CLOSED,2025-07-21,09:39 AM
