workorderid,description,priority,status,submit_to,proj_start_date,proj_finish_date,actual_start,actual_finish,shop,map_page,address,location,category,date_initiated,project,total_cost,comments,zone,request_ids,resolution,sr_problem_code,sr_description,sr_priority,projected_start_date,projected_start_time,projected_finish_date,projected_finish_time,actual_start_date,actual_start_time,actual_finish_date,actual_finish_time,initiated_date,initiated_time
369377,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-07 09:11:00,2023-10-07 09:11:00,2023-09-25 12:00:00,2023-10-13 12:00:00,E,336A,"1003 Fairway Farms Ln,  Kingwood,  Texas,  77339","Trim 17"" private willow oak infront of address for street clearance",TREEMAINTENANCE,2023-09-07 09:11 AM,FY24 - Prime Trees,84.0,Invoice #147805,"4, ZONE",197600,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-07,09:11 AM,2023-10-07,09:11 AM,2023-09-25,12:00 PM,2023-10-13,12:00 PM,2023-09-07,09:11 AM
369378,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-07 09:19:00,2023-10-07 09:19:00,2023-09-25 12:00:00,2024-01-10 12:00:00,D,493W,"5115 Fannin St,  Houston,  Texas,  77004",Remove and stump grind 2 dead oaks on southmore side of property ,TREEMAINTENANCE,2023-09-07 09:19 AM,FY24 - Prime Trees,462.0,Invoice #151922,"7, ZONE",198116,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-09-07,09:19 AM,2023-10-07,09:19 AM,2023-09-25,12:00 PM,2024-01-10,12:00 PM,2023-09-07,09:19 AM
369379,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-07 09:45:00,2023-10-07 09:45:00,2023-09-26 12:00:00,2023-10-22 12:00:00,A,451R,"4420 Randwick Dr,  Houston,  Texas,  77092","Trim the low hanging branches of 35"" Live Oak 14ft above street.",TREEMAINTENANCE,2023-09-07 09:45 AM,FY24 - Westco Grounds,100.0,Invoice #64131,"3, ZONE",198158,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-07,09:45 AM,2023-10-07,09:45 AM,2023-09-26,12:00 PM,2023-10-22,12:00 PM,2023-09-07,09:45 AM
369380,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-07 10:00:00,2023-10-07 10:00:00,2023-09-25 12:00:00,2023-11-06 12:00:00,E,618K,"15427 Baybrook Dr, Houston, Texas, 77062",Trim 2 live oaks at the intersection Blairmont Ln & Baybrook Dr. 14ft above street. ,TREEMAINTENANCE,2023-09-07 10:00 AM,FY24 - Prime Trees,173.25,Invoice #148903,"5, ZONE",198005,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-07,10:00 AM,2023-10-07,10:00 AM,2023-09-25,12:00 PM,2023-11-06,12:00 PM,2023-09-07,10:00 AM
369381,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-07 10:30:00,2023-10-07 10:30:00,2023-09-25 12:00:00,2023-10-11 12:00:00,E,297T,"3410 Northpark Dr,  Kingwood,  Texas,  77345",Trim 9 trees on the west bound lane of Northpark at intersection of Northpark and west lake Houston across from Kroger for street clearance and street light obstruction ,TREEMAINTENANCE,2023-09-07 10:30 AM,FY24 - Prime Trees,646.8,Invoice #147805,"4, ZONE",197348,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-07,10:30 AM,2023-10-07,10:30 AM,2023-09-25,12:00 PM,2023-10-11,12:00 PM,2023-09-07,10:30 AM
369382,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-07 11:03:00,2023-10-07 11:03:00,2023-09-25 12:00:00,2023-10-11 12:00:00,E,337C,"5223 Windy Lake Dr,  Kingwood,  Texas,  77345","Remove 15"" dead pine tree behind address in esplanade on Kingwood Dr. ",TREEMAINTENANCE,2023-09-07 11:03 AM,FY24 - Prime Trees,157.5,Invoice #147805,"4, ZONE",198083,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-09-07,11:03 AM,2023-10-07,11:03 AM,2023-09-25,12:00 PM,2023-10-11,12:00 PM,2023-09-07,11:03 AM
369383,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-07 11:04:00,2023-10-07 11:04:00,2023-09-25 12:00:00,2023-11-06 12:00:00,I,534Z,"7360 Santa Fe Dr,  Houston,  Texas,  77061",Remove one dead pecan tree close to driveway and grind stump.,TREEMAINTENANCE,2023-09-07 11:04 AM,FY24 - Prime Trees,231.0,Invoice #148903,"6, ZONE",196584,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-09-07,11:04 AM,2023-10-07,11:04 AM,2023-09-25,12:00 PM,2023-11-06,12:00 PM,2023-09-07,11:04 AM
369384,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-07 11:23:00,2023-10-07 11:23:00,2023-09-25 12:00:00,2023-12-15 12:00:00,I,534V,"6827 Cherrydale Dr,  Houston,  Texas,  77087",Remove one decayed and hollow water oak tree in front of the address and grind stump. ,TREEMAINTENANCE,2023-09-07 11:23 AM,FY24 - Prime Trees,582.75,Invoice #150877,"6, ZONE",196403,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-09-07,11:23 AM,2023-10-07,11:23 AM,2023-09-25,12:00 PM,2023-12-15,12:00 PM,2023-09-07,11:23 AM
369385,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-07 12:31:00,2023-10-07 12:31:00,2023-09-25 12:00:00,2023-11-21 12:00:00,C,452U,"818 W 19th St,  Houston,  Texas,  77008",Trim all the deadwoods of pecan tree in ROW infront of the address. ,TREEMAINTENANCE,2023-09-07 12:31 PM,FY24 - Prime Trees,89.25,Invoice #149456,"3, ZONE",196640,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-07,12:31 PM,2023-10-07,12:31 PM,2023-09-25,12:00 PM,2023-11-21,12:00 PM,2023-09-07,12:31 PM
369386,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2023-09-07 12:44:00,2023-09-17 12:44:00,2023-09-07 12:44:00,2023-09-27 08:32:00,03,492V,"1649 Harold St,  Houston,  Texas,  77006",Pickup 1 broken limb between the street and sidewalk ,TREEMAINTENANCE,2023-09-07 12:44 PM,,0.0,"(Copied from Service Request 198160): ""Tree is on the ground blocking street or sidewalk.""","2, ZONE",198160,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-09-07,12:44 PM,2023-09-17,12:44 PM,2023-09-07,12:44 PM,2023-09-27,08:32 AM,2023-09-07,12:44 PM
369387,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-07 13:04:00,2024-05-01 13:04:00,2024-04-23 12:00:00,2024-11-19 12:00:00,C,492V,"2310 Elmen St,  Houston,  Texas,  77019","Remove and stump grind 24"" pecan next to driveway ",TREEMAINTENANCE,2023-09-07 01:04 PM,FY25 - Prime Trees,336.0,Invoice #173345.,"2, ZONE",198119,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1.0,2023-09-07,01:04 PM,2024-05-01,01:04 PM,2024-04-23,12:00 PM,2024-11-19,12:00 PM,2023-09-07,01:04 PM
369388,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE 2",2023-09-07 13:25:00,2023-10-07 13:25:00,2023-09-07 13:25:00,2023-09-13 12:00:00,C,452Z,"1601 Ashland St, Houston, Texas, 77008","Trim the broken and hanging and low hanging branches of private wateroak infront of address 14ft above street, 8ft above sidewalk and clear the obstruction in traffic STOP sign.",TREEMAINTENANCE,2023-09-07 01:25 PM,,115.5,Sent to Armando Pena.,"3, ZONE",196880,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-07,01:25 PM,2023-10-07,01:25 PM,2023-09-07,01:25 PM,2023-09-13,12:00 PM,2023-09-07,01:25 PM
369389,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE",2023-09-07 13:31:00,2023-09-08 13:31:00,2023-09-07 13:31:00,2023-09-11 13:09:00,02,493S,"1401 Missouri St,  Houston,  Texas,  77006",Pickup broken limb blocking half of street higher priority ,TREEMAINTENANCE,2023-09-07 01:31 PM,,0.0,"(Copied from Service Request 198120): ""LARGE TREE LIMB BLOCKING THE STREET""","2, ZONE","198095,198120",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-09-07,01:31 PM,2023-09-08,01:31 PM,2023-09-07,01:31 PM,2023-09-11,01:09 PM,2023-09-07,01:31 PM
369390,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-07 13:51:00,2023-10-09 12:00:00,2024-01-11 12:00:00,2024-01-19 12:00:00,C,452Z,"1447 Yale St,  Houston,  Texas,  77008","Cut/trim/remove the wounded branch of 30"" live oak tree in RoW in front of the address. Cut the branch at the base as smooth as it is possible.",TREEMAINTENANCE,2023-09-07 01:51 PM,FY24 - Westco Grounds,100.0,Invoice #69067,"3, ZONE",196813,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-09-07,01:51 PM,2023-10-09,12:00 PM,2024-01-11,12:00 PM,2024-01-19,12:00 PM,2023-09-07,01:51 PM
369391,REMOVAL BY IN-HOUSE,2,CLOSED,"GSM, NORTH",2023-09-07 14:10:00,2023-09-17 14:10:00,2023-09-07 14:10:00,2024-01-06 12:00:00,E,336D,"2503 Kings Forest Dr,  Kingwood,  Texas,  77339",Remove small dead Loblolly Pine to the east of the intersection of Shady Run and Kingwood Dr obstructing visibility. ,TREEMAINTENANCE,2023-09-07 02:10 PM,Kingwood - Dangerous Tree Removal - Phase 3,0.0,Completed on 01/06/2024.,"4, ZONE",197650,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-07,02:10 PM,2023-09-17,02:10 PM,2023-09-07,02:10 PM,2024-01-06,12:00 PM,2023-09-07,02:10 PM
369392,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE 2",2023-09-07 14:13:00,2023-10-07 14:13:00,2023-09-07 14:13:00,2023-09-13 12:00:00,E,336D,"2503 Kings Forest Dr,  Kingwood,  Texas,  77339","Trim 2 "" slippery elm to the east of the shady run and Kingwood Dr intersection obstructing visibility ",TREEMAINTENANCE,2023-09-07 02:13 PM,,61.95,Work order completed. See email and photos attached.,"4, ZONE",197650,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-07,02:13 PM,2023-10-07,02:13 PM,2023-09-07,02:13 PM,2023-09-13,12:00 PM,2023-09-07,02:13 PM
369393,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-07 14:53:00,2023-09-29 12:00:00,2023-09-15 12:00:00,2023-10-18 12:00:00,E,336C,"3200 Kingwood Dr,  Kingwood,  Texas,  77339","Remove 11"" redbay to the east of the woods estate and Kingwood Dr intersection on the eastbound lanes",TREEMAINTENANCE,2023-09-07 02:53 PM,Kingwood - Dangerous Tree Removal - Phase 3,89.25,Invoice #147805,"4, ZONE",197206,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-09-07,02:53 PM,2023-09-29,12:00 PM,2023-09-15,12:00 PM,2023-10-18,12:00 PM,2023-09-07,02:53 PM
369398,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-09-07 15:08:00,2023-09-08 15:08:00,2023-09-07 15:08:00,2023-09-07 21:43:00,01,492G,802 Lester St (Nellie Keyes Park),Remove fallen limb blocking the sidewalk in front of the park.,TREEMAINTENANCE,2023-09-07 03:08 PM,,89.25,"(Copied from Service Request 198087): ""Large tree limb has fallen blocking the sidewalk in front of the park.""","2, ZONE","198087,198151",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-09-07,03:08 PM,2023-09-08,03:08 PM,2023-09-07,03:08 PM,2023-09-07,09:43 PM,2023-09-07,03:08 PM
369399,TREE/SEEDLING PLANTING,4,CLOSED,"UF, IN-HOUSE",2023-09-07 21:57:00,2024-09-06 21:57:00,2023-09-07 21:57:00,2023-09-08 12:31:00,04,490R,"7926 Woodway Dr, Houston, Texas, 77063",Plant 2 Monterrey Oaks at Briarbend Park. The trees are located by the green trailer. See attached map for planting locations. See the 2 red dots on the map. ,TREEPLANTING,2023-09-07 09:57 PM,,0.0,"(Copied from Service Request 198167): ""Red maple delivered to Hidalgo Park and two Monterrey Oak are at the back side of  Sowsen office guarage ""","2, ZONE",198167,00 - Work completed by in-house or contractor.,Tree Planting,Tree Planting Inspection,5.0,2023-09-07,09:57 PM,2024-09-06,09:57 PM,2023-09-07,09:57 PM,2023-09-08,12:31 PM,2023-09-07,09:57 PM
369400,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-09-07 22:34:00,2023-09-17 22:34:00,2023-09-07 22:34:00,2023-09-11 12:00:00,01,493B,"Michaux St & White Oak Dr,  Houston,  Texas,  77009",Trim all trees on along the west side of Michaux between White Oak and Usener. Limbs extend into over the sidewalk and street. Clear the Stop sign at Usener. ,TREEMAINTENANCE,2023-09-07 10:34 PM,,945.0,We trimmed one side of the street in the other sude lots of cars parked under rhe trees that we need ro trim.,"3, ZONE",197974,00 - Work completed by in-house or contractor.,Tree Planting,Tree Planting Inspection,1.0,2023-09-07,10:34 PM,2023-09-17,10:34 PM,2023-09-07,10:34 PM,2023-09-11,12:00 PM,2023-09-07,10:34 PM
369401,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2023-09-08 08:38:00,2023-09-18 08:38:00,2023-09-08 08:38:00,2023-09-27 13:03:00,09,452W,1300 Seamist Dr (Jaycee Park),"Remove all dead trees (<10"" dia)  inside Jaycee Park. Trees are along RoW of Seamist drive and not marked.",TREEMAINTENANCE,2023-09-08 08:38 AM,,0.0,We removed 7 dead trees and still more dead trees to remove,"3, ZONE",198185,00 - Work completed by in-house or contractor.,Tree Planting,Tree Planting Inspection,1.0,2023-09-08,08:38 AM,2023-09-18,08:38 AM,2023-09-08,08:38 AM,2023-09-27,01:03 PM,2023-09-08,08:38 AM
369402,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-08 09:11:00,2023-10-08 09:11:00,2023-09-25 12:00:00,2023-10-11 12:00:00,E,336C,"2200 Kingwood Dr,  Kingwood,  Texas,  77339",Trim 4 trees on the south edge of Kingwood dr. On the west side of the woodland hills intersection for street clearance and street light visibility ,TREEMAINTENANCE,2023-09-08 09:11 AM,FY24 - Prime Trees,330.75,Invoice #147805,"4, ZONE",197810,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-08,09:11 AM,2023-10-08,09:11 AM,2023-09-25,12:00 PM,2023-10-11,12:00 PM,2023-09-08,09:11 AM
369403,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-08 09:19:00,2023-10-08 09:19:00,2023-09-25 12:00:00,2023-10-13 12:00:00,E,336C,"2200 Kingwood Dr,  Kingwood,  Texas,  77339",Trim 3 private trees on the north side of west bound lanes on the east side of the intersection for street clearance and street light visibility ,TREEMAINTENANCE,2023-09-08 09:19 AM,FY24 - Prime Trees,241.5,Invoice #147805,"4, ZONE",197810,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-08,09:19 AM,2023-10-08,09:19 AM,2023-09-25,12:00 PM,2023-10-13,12:00 PM,2023-09-08,09:19 AM
369404,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-08 09:59:00,2023-09-29 12:00:00,2023-09-15 12:00:00,2023-11-18 12:00:00,E,336C,"3400 Kingwood Dr,  Kingwood,  Texas,  77339","Remove 30"" rotten red oak on north edge of east bound lanes of Kingwood dr. Between Kingwood high school light and large drainage ditch.",TREEMAINTENANCE,2023-09-08 09:59 AM,FY24 - Prime Trees,435.75,Invoice #150490,"4, ZONE",197265,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-09-08,09:59 AM,2023-09-29,12:00 PM,2023-09-15,12:00 PM,2023-11-18,12:00 PM,2023-09-08,09:59 AM
369405,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-09-08 10:13:00,2023-09-09 10:13:00,2023-09-08 10:13:00,2023-09-13 11:28:00,02,573G,"10914 Leitrim Way,  Houston,  Texas,  77047",Trim broken and hanging branches and pick up debris.  Low priority ,TREEMAINTENANCE,2023-09-08 10:13 AM,,94.5,"(Copied from Service Request 198214): ""Tree is on the ground blocking street or sidewalk.""","6, ZONE","198213,198214",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-08,10:13 AM,2023-09-09,10:13 AM,2023-09-08,10:13 AM,2023-09-13,11:28 AM,2023-09-08,10:13 AM
369406,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-09-08 10:51:00,2023-09-09 10:51:00,2023-09-08 10:51:00,2023-09-13 08:58:00,01,574A,"8615 Sharondale Dr, Houston, Texas, 77033",Remove one broken branch blocking the street from private property at the intersection of sharondale and hirondale. Low priority ,TREEMAINTENANCE,2023-09-08 10:51 AM,,94.5,"(Copied from Service Request 198196): ""Tree down in street""","6, ZONE",198196,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-08,10:51 AM,2023-09-09,10:51 AM,2023-09-08,10:51 AM,2023-09-13,08:58 AM,2023-09-08,10:51 AM
369407,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-09-08 12:12:00,2024-09-07 12:12:00,2023-09-08 12:12:00,2023-09-08 12:00:00,B,455E,"7642 Sundown Dr,  Houston,  Texas,  77028","2 Bur Oak - 1 1/2"" caliper ",TREEPLANTING,2023-09-08 12:12 PM,,0.0,"(Copied from Service Request 197733): ""Please see customer's response.""","4, ZONE",197733,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2023-09-08,12:12 PM,2024-09-07,12:12 PM,2023-09-08,12:12 PM,2023-09-08,12:00 PM,2023-09-08,12:12 PM
369408,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-09-08 12:22:00,2024-09-07 12:22:00,2023-09-08 12:22:00,2023-09-08 12:00:00,C,492V,"1806 Branard St,  Houston,  Texas,  77098","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2023-09-08 12:22 PM,,0.0,"(Copied from Service Request 197882): ""They want to remove one 8"" crape myrtle, plan looks good will create permit back in office ""","2, ZONE",197882,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2023-09-08,12:22 PM,2024-09-07,12:22 PM,2023-09-08,12:22 PM,2023-09-08,12:00 PM,2023-09-08,12:22 PM
369409,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-08 12:28:00,2023-10-08 12:28:00,2023-09-26 12:00:00,2023-10-15 12:00:00,A,411V,"3627 Mayfield Oaks Ln,  Houston,  Texas,  77088",Trim the low hanging branches of private water oak infront of address 14ft above street.,TREEMAINTENANCE,2023-09-08 12:28 PM,FY24 - Westco Grounds,100.0,Invoice #64017,"3, ZONE",196325,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-08,12:28 PM,2023-10-08,12:28 PM,2023-09-26,12:00 PM,2023-10-15,12:00 PM,2023-09-08,12:28 PM
369410,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-09-08 12:29:00,2024-09-07 12:29:00,2023-09-08 12:29:00,2023-09-08 12:00:00,C,453W,"1229 Oxford St,  Houston,  Texas,  77008","1 Live Oak - 2"" caliper 
1 Overcup Oak - 2"" caliper ",TREEPLANTING,2023-09-08 12:29 PM,,0.0,"(Copied from Service Request 197883): ""Please see customer's 2nd response.""","3, ZONE",197883,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2023-09-08,12:29 PM,2024-09-07,12:29 PM,2023-09-08,12:29 PM,2023-09-08,12:00 PM,2023-09-08,12:29 PM
369411,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-09-08 12:35:00,2024-09-07 12:35:00,2023-09-08 12:35:00,2023-09-08 12:00:00,H,453U,"4606 Bristol St,  Houston,  Texas,  77009","4 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2023-09-08 12:35 PM,,0.0,"(Copied from Service Request 197942): ""Trees are 15"" Mulberry and 12"" Arizona Ash. Ash is on building setback and does not require permit.""","4, ZONE",197942,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2023-09-08,12:35 PM,2024-09-07,12:35 PM,2023-09-08,12:35 PM,2023-09-08,12:00 PM,2023-09-08,12:35 PM
369412,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-09-08 12:53:00,2024-09-07 12:53:00,2023-09-08 12:53:00,2023-09-08 12:00:00,D,533M,"6317 Foster St,  Houston,  Texas,  77021","4 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2023-09-08 12:53 PM,,0.0,"(Copied from Service Request 197943): ""There is one wax myrtle species not protected multistump 8"" they want to remove,  others are shrubs. Will attach removal permit. Nothing else on site on ROW. ""","6, ZONE",197943,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2023-09-08,12:53 PM,2024-09-07,12:53 PM,2023-09-08,12:53 PM,2023-09-08,12:00 PM,2023-09-08,12:53 PM
369413,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-08 13:27:00,2023-10-08 13:27:00,2023-09-25 12:00:00,2023-10-11 12:00:00,B,411R,"10010 Genemaury St,  Houston,  Texas,  77088",Trim all the deadwoods/branches/limbs of two water oaks in RoW in  both sides of driveway of given address.,TREEMAINTENANCE,2023-09-08 01:27 PM,FY24 - Prime Trees,210.0,Invoice #147661,"3, ZONE",196632,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-08,01:27 PM,2023-10-08,01:27 PM,2023-09-25,12:00 PM,2023-10-11,12:00 PM,2023-09-08,01:27 PM
369417,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-09 08:39:00,2023-10-09 08:39:00,2023-09-25 12:00:00,2023-10-11 12:00:00,B,411Z,"3106 Carmel St, Houston, Texas, 77091",Trim low hanging branches of  three live oaks in RoW infront of 3106 and 3102 Carmel St to clear the visibility of STOP sign at intersection of Carmel & York Dale ( by side of 3116 Carmel).,TREEMAINTENANCE,2023-09-09 08:39 AM,FY24 - Prime Trees,220.5,Invoice #147661,"3, ZONE",198029,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-09,08:39 AM,2023-10-09,08:39 AM,2023-09-25,12:00 PM,2023-10-11,12:00 PM,2023-09-09,08:39 AM
369418,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-09 13:17:00,2023-10-09 13:17:00,2023-09-09 13:19:00,2024-02-07 12:00:00,D,493Y,"3002 Isabella St,  Houston,  Texas,  77004",Remove leaning Hackberry on Ennis side. High priority. The tree is not marked. ,TREEMAINTENANCE,2023-09-09 01:17 PM,FY24 - Prime Trees,157.5,Invoice #152564,"6, ZONE",197852,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-09-09,01:17 PM,2023-10-09,01:17 PM,2023-09-09,01:19 PM,2024-02-07,12:00 PM,2023-09-09,01:17 PM
369419,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-09-09 13:29:00,2023-10-09 13:29:00,2023-09-25 12:00:00,2023-10-13 12:00:00,C,452Z,"1336 Nicholson St,  Houston,  Texas,  77008",Trim limbs of two shumard oaks in RoW to clear the visibility of traffic  stop sign on the SE-corner of 700 W 14th St and 1300 Nicholson St for the North bound by the address. ,TREEMAINTENANCE,2023-09-09 01:29 PM,FY24 - Prime Trees,147.0,Invoice #147661,"3, ZONE",197109,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-09-09,01:29 PM,2023-10-09,01:29 PM,2023-09-25,12:00 PM,2023-10-13,12:00 PM,2023-09-09,01:29 PM
