workorderid,description,priority,status,submit_to,proj_start_date,proj_finish_date,actual_start,actual_finish,shop,map_page,address,location,category,date_initiated,project,total_cost,comments,zone,request_ids,resolution,sr_problem_code,sr_description,sr_priority,projected_start_date,projected_start_time,projected_finish_date,projected_finish_time,actual_start_date,actual_start_time,actual_finish_date,actual_finish_time,initiated_date,initiated_time
381034,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 07:56:00,2024-07-28 07:56:00,2024-07-03 12:00:00,2026-06-18 12:00:00,B,495L,"8722 Josie St,  Houston,  Texas,  77029","Remove and stump grind dead 36"" water oak infront of property ",TREEMAINTENANCE,2024-06-28 07:56 AM,FY26 - Prime Trees,630.0,Invoice #198751.,"5, ZONE",208965,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-06-28,07:56 AM,2024-07-28,07:56 AM,2024-07-03,12:00 PM,2026-06-18,12:00 PM,2024-06-28,07:56 AM
381035,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-06-28 08:36:00,2024-06-29 08:36:00,2024-06-28 08:36:00,2024-09-27 15:11:00,01,491K,Bering Dr & Woodway Dr (Tanglewood Park),"Prune two Oak tree for broken and hanging branches over sidewalk at Tanglewood Park, north side of tennis field.",TREEMAINTENANCE,2024-06-28 08:36 AM,,173.25,"(Copied from Service Request 209453): ""Tanglewood Park - 2 trees pulled up since storm and leaning""","2, ZONE",209453,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,08:36 AM,2024-06-29,08:36 AM,2024-06-28,08:36 AM,2024-09-27,03:11 PM,2024-06-28,08:36 AM
381036,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-06-28 08:36:00,2024-06-29 08:36:00,2024-06-28 08:36:00,2024-08-20 14:58:00,06,451E,4418 Bingle Rd (Nacol Park),"Remove/Trim all the dead, broken and hanging branches of two live inside Nacol Park and low hanging dead and  risky limbs if one private Elm at the corner of children playfield.",TREEMAINTENANCE,2024-06-28 08:36 AM,Derecho Storm - 5/16/24,315.0,"(Copied from Service Request 209424): ""Tree over playground set - would like it trimmed.""","3, ZONE",209424,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,08:36 AM,2024-06-29,08:36 AM,2024-06-28,08:36 AM,2024-08-20,02:58 PM,2024-06-28,08:36 AM
381037,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 08:40:00,2024-07-28 08:40:00,2024-07-03 12:00:00,2025-02-18 12:00:00,G,491K,Bering Dr & Woodway Dr (Tanglewood Park),"Remove 15"" Chinese tallow, leaning over playground at  Tanglewood Park - ",TREEMAINTENANCE,2024-06-28 08:40 AM,FY26 - Prime Trees,157.5,Invoice #191120.,"2, ZONE",209453,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,08:40 AM,2024-07-28,08:40 AM,2024-07-03,12:00 PM,2025-02-18,12:00 PM,2024-06-28,08:40 AM
381038,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 08:53:00,2024-07-28 08:53:00,2024-07-25 12:00:00,2024-11-21 12:00:00,K,570D,"6318 Southwood Ct S,  Houston,  Texas,  77035","Prune 25"" live oak for streetlight obstruction and street clearance ",TREEMAINTENANCE,2024-06-28 08:53 AM,FY25 - Prime Trees,94.5,Invoice #173345.,"7, ZONE",208579,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,1.0,2024-06-28,08:53 AM,2024-07-28,08:53 AM,2024-07-25,12:00 PM,2024-11-21,12:00 PM,2024-06-28,08:53 AM
381039,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 09:04:00,2024-07-28 09:04:00,2024-07-25 12:00:00,2024-11-22 12:00:00,H,494D,"414 Hoffman St,  Houston,  Texas,  77020","Prune 30"" live oak tree for deadwood, broken limbs and 8 feet off roof. ",TREEMAINTENANCE,2024-06-28 09:04 AM,FY25 - Prime Trees,105.0,Invoice #173345.,"4, ZONE","209474,212030,216885",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1.0,2024-06-28,09:04 AM,2024-07-28,09:04 AM,2024-07-25,12:00 PM,2024-11-22,12:00 PM,2024-06-28,09:04 AM
381040,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-06-28 09:07:00,2025-06-28 09:07:00,2024-06-28 09:07:00,2024-06-28 12:00:00,C,452U,"2002 Beall St,  Houston,  Texas,  77008","15 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-06-28 09:07 AM,,0.0,"(Copied from Service Request 197185): ""Canttrell Daniel (HPARD) replied, ""The payment for this permit has been submitted.'

See email attached.""","3, ZONE",197185,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7.0,2024-06-28,09:07 AM,2025-06-28,09:07 AM,2024-06-28,09:07 AM,2024-06-28,12:00 PM,2024-06-28,09:07 AM
381041,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-06-28 09:09:00,2024-07-28 09:09:00,2024-06-28 09:09:00,2024-06-28 12:00:00,C,452U,"2002 Beall St,  Houston,  Texas,  77008","Removal Permit for one 15"" American Elm",TREEMAINTENANCE,2024-06-28 09:09 AM,,231.0,"(Copied from Service Request 197185): ""Canttrell Daniel (HPARD) replied, ""The payment for this permit has been submitted.'

See email attached.""","3, ZONE",197185,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7.0,2024-06-28,09:09 AM,2024-07-28,09:09 AM,2024-06-28,09:09 AM,2024-06-28,12:00 PM,2024-06-28,09:09 AM
381043,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-06-28 09:19:00,2024-06-29 09:19:00,2024-06-28 09:19:00,2024-10-22 00:53:00,G,491Q,5555 San Felipe St (Grady Park),"Prune two Live oak trees, broken and hanging limbs, located inside the Grady park parking lot and close to fence north side, low priority ",TREEMAINTENANCE,2024-06-28 09:19 AM,,204.75,"(Copied from Service Request 209454): ""Big dead limbs hang - inside Grady Park""","2, ZONE",209454,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,09:19 AM,2024-06-29,09:19 AM,2024-06-28,09:19 AM,2024-10-22,12:53 AM,2024-06-28,09:19 AM
381045,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 09:24:00,2024-07-28 09:24:00,2024-07-25 12:00:00,2025-02-18 12:00:00,G,491Q,5555 San Felipe St (Grady Park),"Prune four oak trees for sidewalk clearance  - inside Grady Park, located behind basketball  court and trail east side of the park ",TREEMAINTENANCE,2024-06-28 09:24 AM,FY25 - Prime Trees,320.25,Invoice #176720.,"2, ZONE",209454,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,09:24 AM,2024-07-28,09:24 AM,2024-07-25,12:00 PM,2025-02-18,12:00 PM,2024-06-28,09:24 AM
381047,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2024-06-28 09:32:00,2024-07-08 09:32:00,2024-06-28 09:32:00,2025-02-20 07:52:00,01,495S,"911 75th St,  Houston,  Texas,  77011",Prune overgrown vegetation for street and sidewalk clearance. Provide final count upon completion of work,TREEMAINTENANCE,2024-06-28 09:32 AM,,0.0,"(Copied from Service Request 209022): ""Work order created for tree trimming ""","5, ZONE",209022,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,09:32 AM,2024-07-08,09:32 AM,2024-06-28,09:32 AM,2025-02-20,07:52 AM,2024-06-28,09:32 AM
381048,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 09:38:00,2024-07-28 09:38:00,2024-07-25 12:00:00,2024-11-01 12:00:00,E,337C,"2310 Golden Pond Dr,  Kingwood,  Texas,  77345","Prune 33"" live oak infront of address for street clearance ",TREEMAINTENANCE,2024-06-28 09:38 AM,FY25 - Prime Trees,105.0,Invoice #172959.,"4, ZONE","208701,208703",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,09:38 AM,2024-07-28,09:38 AM,2024-07-25,12:00 PM,2024-11-01,12:00 PM,2024-06-28,09:38 AM
381053,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 10:25:00,2024-07-28 10:25:00,2024-07-03 12:00:00,2024-11-14 12:00:00,E,297U,"2510 Mills Branch Dr,  Kingwood,  Texas,  77345","Remove 22"" elm on right side of address near fire hydrant ",TREEMAINTENANCE,2024-06-28 10:25 AM,FY25 - Prime Trees,336.0,Invoice #172959.,"4, ZONE",208691,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1.0,2024-06-28,10:25 AM,2024-07-28,10:25 AM,2024-07-03,12:00 PM,2024-11-14,12:00 PM,2024-06-28,10:25 AM
381054,TRIM BY CONTRACTOR,3,ISSUED,"UF, CONTRACTOR",2024-06-28 10:29:00,2024-07-28 10:29:00,2024-07-25 12:00:00,2024-07-28 10:29:00,E,297U,"2510 Mills Branch Dr,  Kingwood,  Texas,  77345","Trim 34"" red oak on right side of right entrance for deadwood removal ",TREEMAINTENANCE,2024-06-28 10:29 AM,FY26 - Prime Trees,105.0,"(Copied from Service Request 208691): ""The 34"" red oak next to driveway has some dead limbs and the 22"" elm is dying, loosing limbs and has thin crown ""","4, ZONE",208691,,Tree Removal,Tree Removal Inspection,1.0,2024-06-28,10:29 AM,2024-07-28,10:29 AM,2024-07-25,12:00 PM,2024-07-28,10:29 AM,2024-06-28,10:29 AM
381055,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 10:32:00,2024-07-28 10:32:00,2024-07-25 12:00:00,2025-01-18 12:00:00,I,494Y,"1101 Dismuke St,  Houston,  Texas,  77023","Prune 34"" live oak infront of property  for sidewalk clearance ",TREEMAINTENANCE,2024-06-28 10:32 AM,FY25 - Prime Trees,105.0,Invoice #175213.,"5, ZONE",208931,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,10:32 AM,2024-07-28,10:32 AM,2024-07-25,12:00 PM,2025-01-18,12:00 PM,2024-06-28,10:32 AM
381056,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 10:48:00,2024-07-28 10:48:00,2024-07-25 12:00:00,2025-06-02 12:00:00,K,531X,"5422 Kingfisher Dr,  Houston,  Texas,  77096","Prune 26"" live oak for street clearance and streetlight obstruction ",TREEMAINTENANCE,2024-06-28 10:48 AM,FY25 - Prime Trees,94.5,Invoice #183119.,"7, ZONE",208831,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,10:48 AM,2024-07-28,10:48 AM,2024-07-25,12:00 PM,2025-06-02,12:00 PM,2024-06-28,10:48 AM
381057,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-06-28 10:50:00,2024-06-29 10:50:00,2024-06-28 10:50:00,2024-07-31 12:00:00,03,494T,"304 Burr St,  Houston,  Texas,  77011",Trim and remove broken tree limbs and debris across the street from listed address near Harrisburg Bike trail. High priority ,TREEMAINTENANCE,2024-06-28 10:50 AM,,84.0,"(Copied from Service Request 209463): ""Work order created for emergency tree trimming ""","5, ZONE",209463,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-06-28,10:50 AM,2024-06-29,10:50 AM,2024-06-28,10:50 AM,2024-07-31,12:00 PM,2024-06-28,10:50 AM
381058,TRIM BY CONTRACTOR,3,ISSUED,"UF, CONTRACTOR",2024-06-28 11:02:00,2024-07-28 11:02:00,2024-07-25 12:00:00,2024-07-28 11:02:00,E,296U,"2021 Northpark Dr,  Kingwood,  Texas,  77339",Trim 7 trees in esplanade on glade valley dr for street clearance and deadwood removal ,TREEMAINTENANCE,2024-06-28 11:02 AM,FY26 - Prime Trees,544.95,"(Copied from Service Request 208719): ""Spoke to customer over the phone informed him I will create a work order for street clearance and deadwood removal and he stated he would like us to "" trim the overgrowth"" I informed him he may request a permit","4, ZONE",208719,,Tree Trim,Tree Trim Inspection,1.0,2024-06-28,11:02 AM,2024-07-28,11:02 AM,2024-07-25,12:00 PM,2024-07-28,11:02 AM,2024-06-28,11:02 AM
381059,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 11:11:00,2024-06-29 11:11:00,2024-08-22 12:00:00,2024-12-20 12:00:00,D,533U,"4418 Mayflower St,  Houston,  Texas,  77051",Remove one down tree from city easement behind the indicated parcel.,TREEMAINTENANCE,2024-06-28 11:11 AM,Derecho Storm - 5/16/24,246.75,Invoice #174881.,"6, ZONE",209425,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-06-28,11:11 AM,2024-06-29,11:11 AM,2024-08-22,12:00 PM,2024-12-20,12:00 PM,2024-06-28,11:11 AM
381060,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 12:09:00,2024-07-28 12:09:00,2024-07-25 12:00:00,2025-01-14 12:00:00,C,492M,"322 Snover St,  Houston,  Texas,  77007",prune six Crape Myrtle trees for street clearance and clear visibility traffic signals at indicated location    ,TREEMAINTENANCE,2024-06-28 12:09 PM,,462.0,"Per contractor, trimming complete upon arrival. See email attached. Work order cancelled.","2, ZONE",208180,07 - Canceled. Work already completed upon arrival.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,12:09 PM,2024-07-28,12:09 PM,2024-07-25,12:00 PM,2025-01-14,12:00 PM,2024-06-28,12:09 PM
381061,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 12:17:00,2024-07-12 12:17:00,2024-07-09 12:00:00,2024-07-17 12:00:00,D,493V,"3022 McIlhenny St,  Houston,  Texas,  77004","Remove titling 27"" pecan tree on side of home. ",TREEMAINTENANCE,2024-06-28 12:17 PM,FY25 - Prime Trees,262.5,Invoice #166053,"6, ZONE",209397,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-06-28,12:17 PM,2024-07-12,12:17 PM,2024-07-09,12:00 PM,2024-07-17,12:00 PM,2024-06-28,12:17 PM
381062,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 12:35:00,2024-07-28 12:35:00,2024-07-25 12:00:00,2024-08-30 12:00:00,D,616B,"10803 Sagevale Ln,  Houston,  Texas,  77089","Trim one multistump 16"" Ash tree at the intersection of Hall and sagevale st. ",TREEMAINTENANCE,2024-06-28 12:35 PM,FY25 - Prime Trees,84.0,Invoice #168520,"6, ZONE",209263,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,12:35 PM,2024-07-28,12:35 PM,2024-07-25,12:00 PM,2024-08-30,12:00 PM,2024-06-28,12:35 PM
381063,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 12:36:00,2024-07-28 12:36:00,2024-07-25 12:00:00,2024-10-02 12:00:00,D,494W,"3611 Drew St,  Houston,  Texas,  77004","Prune the two live oaks infront of property for street and sidewalk clearance, 8 feet off roof and for deadwood ",TREEMAINTENANCE,2024-06-28 12:36 PM,FY25 - Prime Trees,220.5,Invoice #170432,"6, ZONE",209183,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,12:36 PM,2024-07-28,12:36 PM,2024-07-25,12:00 PM,2024-10-02,12:00 PM,2024-06-28,12:36 PM
381064,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 12:37:00,2024-07-28 12:37:00,2024-07-25 12:00:00,2024-07-31 12:00:00,D,494W,"3611 Drew St,  Houston,  Texas,  77004","Prune two live oak trees infront of property for street and sidewalk clearance,  8 feet off roof and for deadwood ",TREEMAINTENANCE,2024-06-28 12:37 PM,,220.5,Duplicate WO - refer to WO# 381064.,"6, ZONE",209183,05 - Canceled. Duplicate work order.,Tree Trim,Tree Trim Inspection,0.0,2024-06-28,12:37 PM,2024-07-28,12:37 PM,2024-07-25,12:00 PM,2024-07-31,12:00 PM,2024-06-28,12:37 PM
381066,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 12:56:00,2024-07-28 12:56:00,2024-07-03 12:00:00,2024-11-15 12:00:00,D,616A,"10819 Sagebluff Dr,  Houston,  Texas,  77089",Remove and stump grind two hazardous tree in front of the address. ,TREEMAINTENANCE,2024-06-28 12:56 PM,FY25 - Prime Trees,756.0,Invoice #172897.,"6, ZONE",208983,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-06-28,12:56 PM,2024-07-28,12:56 PM,2024-07-03,12:00 PM,2024-11-15,12:00 PM,2024-06-28,12:56 PM
381067,TRIM BY CONTRACTOR,3,CREW,"UF, CONTRACTOR",2024-06-28 13:02:00,2024-06-29 13:02:00,2024-07-29 12:00:00,2024-06-29 13:02:00,K,531W,"10615 Ashcroft Dr,  Houston,  Texas,  77096","Prune broken and hanging limb from 45"" water oak  over roof and near sidewalk high priority ",TREEMAINTENANCE,2024-06-28 01:02 PM,FY26 - Prime Trees,136.5,Prime Daily Route - 10/08/2024.,"7, ZONE",209380,10 - Escalated Work Order,Tree Removal,Tree Removal Inspection,1.0,2024-06-28,01:02 PM,2024-06-29,01:02 PM,2024-07-29,12:00 PM,2024-06-29,01:02 PM,2024-06-28,01:02 PM
381068,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 13:03:00,2024-07-28 13:03:00,2024-07-25 12:00:00,2025-01-09 12:00:00,C,492G,"5219 Eigel St,  Houston,  Texas,  77007"," Prune 18"" live oak tre for roof clearance and street clearance at indicated location       ",TREEMAINTENANCE,2024-06-28 01:03 PM,,84.0,"Per contractor, work completed upon arrival. See email attached. Work order cancelled.","2, ZONE","208118,215889,215916",07 - Canceled. Work already completed upon arrival.,Tree Removal,Tree Removal Inspection,0.0,2024-06-28,01:03 PM,2024-07-28,01:03 PM,2024-07-25,12:00 PM,2025-01-09,12:00 PM,2024-06-28,01:03 PM
381070,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 13:05:00,2024-07-28 13:05:00,2024-07-25 12:00:00,2025-01-03 12:00:00,K,531W,"10615 Ashcroft Dr,  Houston,  Texas,  77096",Prune deadwood from 3 water oaks between the street and sidewalk ,TREEMAINTENANCE,2024-06-28 01:05 PM,FY25 - Prime Trees,309.75,Invoice #174881.,"7, ZONE",209380,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1.0,2024-06-28,01:05 PM,2024-07-28,01:05 PM,2024-07-25,12:00 PM,2025-01-03,12:00 PM,2024-06-28,01:05 PM
381072,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-06-28 13:11:00,2024-07-28 13:11:00,2024-06-28 13:11:00,2024-06-28 12:00:00,E,337B,"2720 W Lake Houston Pkwy,  Kingwood,  Texas,  77339","Removal Permit for one 20"" Live Oak, one 21"" Live Oak, and one 23"" Live Oak.",TREEMAINTENANCE,2024-06-28 01:11 PM,,1008.0,"(Copied from Service Request 198494): ""Revised permit attached.""","4, ZONE",198494,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7.0,2024-06-28,01:11 PM,2024-07-28,01:11 PM,2024-06-28,01:11 PM,2024-06-28,12:00 PM,2024-06-28,01:11 PM
381073,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 13:11:00,2024-07-28 13:11:00,2024-07-09 12:00:00,2024-11-14 12:00:00,E,336E,"1150 Laurel Springs Ln,  Kingwood,  Texas,  77339",Remove and stump grind 4 marked dead and dying elms and oaks in esplanades north of Hamblen on Laura Springs.,TREEMAINTENANCE,2024-06-28 01:11 PM,FY25 - Prime Trees,656.25,Invoice #172959.,"4, ZONE",209355,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-06-28,01:11 PM,2024-07-28,01:11 PM,2024-07-09,12:00 PM,2024-11-14,12:00 PM,2024-06-28,01:11 PM
381074,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 13:12:00,2024-07-28 13:12:00,2024-07-25 12:00:00,2024-11-21 12:00:00,B,452A,"5822 Felecia St,  Houston,  Texas,  77091",Trim all the low hanging limbs including vines and clear the street above 14ft  from 5822 Felicia to the  Manfeild & Felicia intersection. Trees are not marked follow the arrow paint on street. ,TREEMAINTENANCE,2024-06-28 01:12 PM,FY25 - Prime Trees,433.65,Invoice #173345.,"3, ZONE","209433,213845",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-06-28,01:12 PM,2024-07-28,01:12 PM,2024-07-25,12:00 PM,2024-11-21,12:00 PM,2024-06-28,01:12 PM
381075,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-06-28 13:17:00,2024-07-28 13:17:00,2024-06-28 13:17:00,2024-06-28 12:00:00,B,454P,"6226 Los Angeles St,  Houston,  Texas,  77026","Removal Permit for one 6"" crape myrtle and one 8"" crape myrtle",TREEMAINTENANCE,2024-06-28 01:17 PM,,0.0,"(Copied from Service Request 203670): ""Customer replied, ""My apologies as I thought I had sent this previously.""

See email attached.""","4, ZONE",203670,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-06-28,01:17 PM,2024-07-28,01:17 PM,2024-06-28,01:17 PM,2024-06-28,12:00 PM,2024-06-28,01:17 PM
381076,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-06-28 13:19:00,2025-06-28 13:19:00,2024-06-28 13:19:00,2024-06-28 12:00:00,B,454P,"6226 Los Angeles St,  Houston,  Texas,  77026","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-06-28 01:19 PM,,0.0,"(Copied from Service Request 203670): ""Customer replied, ""My apologies as I thought I had sent this previously.""

See email attached.""","4, ZONE",203670,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-06-28,01:19 PM,2025-06-28,01:19 PM,2024-06-28,01:19 PM,2024-06-28,12:00 PM,2024-06-28,01:19 PM
381077,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-06-28 13:20:00,2024-06-29 13:20:00,2024-07-02 12:00:00,2024-07-03 12:00:00,C,492F,6402 Arnot St (Memorial Park - Swimming Pool),"Remove 23"" loblolly pine tree leaning towards swimming pool. At indicated location.  High priority ",TREEMAINTENANCE,2024-06-28 01:20 PM,FY25 - Prime Trees,246.75,Invoice #164209,"2, ZONE",209507,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-06-28,01:20 PM,2024-06-29,01:20 PM,2024-07-02,12:00 PM,2024-07-03,12:00 PM,2024-06-28,01:20 PM
381078,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, PARTNER",2024-06-28 13:23:00,2024-07-28 13:23:00,2024-06-28 13:23:00,2024-06-28 12:00:00,C,492V,"2500 Morse St,  Houston,  Texas,  77019","Removal Permit for one 13"" Crape Myrtle ",TREEMAINTENANCE,2024-06-28 01:23 PM,,141.75,"(Copied from Service Request 207973): ""Site is being subdivided. Demolition plan for North half of property.""","2, ZONE",207973,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-06-28,01:23 PM,2024-07-28,01:23 PM,2024-06-28,01:23 PM,2024-06-28,12:00 PM,2024-06-28,01:23 PM
