RequestId,Problem Code,Date Initiated,Description,Priority,Category,Submit To,Dispatch To,Address,Zone,Council District,Keymap,Zip Code,Status
224388,Tree Removal,2025-07-09 07:46 AM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","300 Jackson Hill St,  Houston,  Texas,  77007 (Cleveland Park)","2, ZONE",C,492M,77007,ROUTE
224389,Tree Removal,2025-07-09 07:46 AM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","300 Jackson Hill St,  Houston,  Texas,  77007 (Cleveland Park)","2, ZONE",C,492M,77007,ROUTE
224390,Tree Trim,2025-07-09 07:58 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","5531 Braesvalley Dr,  Houston,  Texas,  77096","7, ZONE",C,531S,77096,CLOSED
224391,Tree Trim,2025-07-09 08:07 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","3424 Tuam St,  Houston,  Texas,  77004","6, ZONE",D,493Z,77004,CLOSED
224394,Tree Trim,2025-07-09 08:22 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - BHATTARAI, NIMESH","127 Warrenton Dr,  Houston,  Texas,  77024","2, ZONE",G,490J,77024,ROUTE
224395,Tree Trim,2025-07-09 08:30 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CDY, D365","UF - JONES, CODY","6001 Fannin St,  Houston,  Texas,  77030 (Hermann Park - Miller Outdoor Theatre)","7, ZONE",D,533A,77030,CLOSED
224396,Tree Trim,2025-07-09 09:07 AM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - BHATTARAI, NIMESH","10315 Sun City Ct,  Houston,  Texas,  77099","2, ZONE",F,528V,77099,ROUTE
224397,Tree Removal,2025-07-09 09:09 AM,Tree Removal Inspection,1,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - BHATTARAI, NIMESH","10315 Sun City Ct,  Houston,  Texas,  77099","2, ZONE",F,528V,77099,ROUTE
224399,Tree Trim,2025-07-09 10:10 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","7118 Apache St,  Houston,  Texas,  77028","4, ZONE",B,454R,77028,ROUTE
224400,Tree Trim,2025-07-09 10:13 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","811 Yale St,  Houston,  Texas,  77007","3, ZONE",C,492D,77007,CLOSED
224401,Tree Trim,2025-07-09 10:21 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - CASTILLO, ALEJANDRO","5031 Dickens Rd,  Houston,  Texas,  77021","6, ZONE",D,534F,77021,ROUTE
224402,Tree Trim,2025-07-09 10:27 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","2201 Bauer Dr,  Houston,  Texas,  77080","3, ZONE",A,450Q,77080,CLOSED
224403,Tree Trim,2025-07-09 10:31 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","4200 Feagan St,  Houston,  Texas,  77007","2, ZONE",C,492M,77007,ROUTE
224404,Tree Trim,2025-07-09 10:43 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","9383 Kerrwood Ln,  Houston,  Texas,  77080","3, ZONE",A,450Q,77080,CLOSED
224405,Tree Trim,2025-07-09 11:07 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - BHATTARAI, NIMESH","2134 Frey Rd,  Houston,  Texas,  77034","5, ZONE",E,576B,77034,ROUTE
224406,Tree Trim,2025-07-09 11:16 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - JONES, CODY","1610 Colorado St,  Houston,  Texas,  77007","2, ZONE",H,493F,77007,CLOSED
224407,Tree Trim,2025-07-09 11:32 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - GHIMIRE, GOPAL","11828 Sandpiper Dr,  Houston,  Texas,  77035","7, ZONE",K,570D,77035,CLOSED
224408,Tree Removal,2025-07-09 12:21 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - GHIMIRE, GOPAL","1700 Bissonnet St,  Houston,  Texas,  77005","7, ZONE",C,492Z,77098,CLOSED
224410,Tree Removal,2025-07-09 12:23 PM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","8501 Glenview Dr,  Houston,  Texas,  77017","5, ZONE",I,535R,77017,ROUTE
224412,Tree Removal,2025-07-09 12:47 PM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","390 Benmar Dr,  Houston,  Texas,  77060","4, ZONE",B,373N,77060,ROUTE
224413,Tree Removal,2025-07-09 12:52 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","16972 Northchase Dr,  Houston,  Texas,  77060","4, ZONE",B,372R,77060,CLOSED
224414,Tree Removal,2025-07-09 01:03 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","3522 Vernon St,  Houston,  Texas,  77020","4, ZONE",B,494F,77020,CLOSED
224415,Tree Trim,2025-07-09 01:04 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","400 W Canino Rd,  Houston,  Texas,  77037","3, ZONE",,412V,77037,CLOSED
224416,Tree Trim,2025-07-09 01:41 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","12210 Ann Ln,  Houston,  Texas,  77064","3, ZONE",,369R,77064,CLOSED
224417,Tree Trim,2025-07-09 02:09 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - BHATTARAI, NIMESH","10402 Kirkhall Dr,  Houston,  Texas,  77089","6, ZONE",D,576T,77089,CLOSED
224418,Tree Trim,2025-07-09 02:17 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - POLOVTSEV, SERA","Yupon St & W Alabama St,  Houston,  Texas,  77006","2, ZONE",C,493S,77006,CLOSED
224419,Tree Removal,2025-07-09 02:18 PM,Tree Removal Inspection,1,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","2201 Central St,  Houston,  Texas,  77017 (Milby Park)","5, ZONE",I,535G,77017,ROUTE
224420,Tree Removal,2025-07-09 03:06 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CDY, D365","UF - JONES, CODY","1700 Hermann Dr,  Houston,  Texas,  77004 (Hermann Park - Miller Outdoor Theatre)","7, ZONE",D,533B,77004,CLOSED
224423,Tree Trim,2025-07-09 04:02 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","14006 Boulder Falls Ct,  Houston,  Texas,  77062","5, ZONE",E,617H,77062,CLOSED
224424,Tree Stump Grinding,2025-07-09 04:04 PM,Tree Stump Inspection,1,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","4110 Law St,  Houston,  Texas,  77005","7, ZONE",C,492W,77005,ROUTE
224425,Tree Trim,2025-07-09 04:19 PM,Tree Trim Inspection,1,TREEMAINTENANCE,,"UF - CASTILLO, ALEJANDRO","1725 Albans Rd,  Houston,  Texas,  77005","7, ZONE",C,532D,77005,CLOSED
224426,Tree Trim,2025-07-09 04:20 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","6834 Cherrydale Dr,  Houston,  Texas,  77087","6, ZONE",I,534V,77087,ROUTE
224427,Tree Removal,2025-07-09 05:36 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","4444 Cullen Blvd,  Houston,  Texas,  77004","6, ZONE",D,533D,77004,CLOSED
224428,Tree Trim,2025-07-09 06:30 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","820 Rutland St,  Houston,  Texas,  77007","3, ZONE",C,492D,77007,CLOSED
224429,Tree Removal,2025-07-09 07:42 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - CASTILLO, ALEJANDRO","Wheeler St & Cullen Blvd,  Houston,  Texas,  77004","6, ZONE",D,533D,77004,CLOSED
224430,Tree Trim,2025-07-09 07:52 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","1379 Studer St,  Houston,  Texas,  77007","2, ZONE",C,492G,77007,ROUTE
224431,Tree Removal,2025-07-09 08:08 PM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","Telephone Rd & Pecan St,  Houston,  Texas,  77087","6, ZONE",I,534M,77087,ROUTE
224432,Tree Trim,2025-07-10 02:53 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","8223 Kingsbrook Rd,  Houston,  Texas,  77024","2, ZONE",A,491B,77024,CLOSED
224433,Tree Removal,2025-07-10 04:51 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - ACOSTA, MELISSA","4510 Mountwood St,  Houston,  Texas,  77018","3, ZONE",C,451H,77018,CLOSED
224434,Tree Trim,2025-07-10 05:54 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - BHATTARAI, NIMESH","11226 Wilcrest Dr,  Houston,  Texas,  77099","2, ZONE",F,529Y,77099,CLOSED
224442,Tree Trim,2025-07-10 09:46 AM,Tree Trim Inspection,3,TREEMAINTENANCE,,"UF - CASTILLO, ALEJANDRO","8914 Ferdinand St,  Houston,  Texas,  77051 (Hazard Tree Removal Program)","6, ZONE",D,533Y,77051,HOLD
224443,Tree Trim,2025-07-10 09:49 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","6600 Cadillac St,  Houston,  Texas,  77021","6, ZONE",D,533L,77021,ROUTE
224444,Tree Trim,2025-07-10 09:58 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - POLOVTSEV, SERA","3018 Emancipation Ave,  Houston,  Texas,  77004 (Emancipation Park)","6, ZONE",D,493Y,77004,CLOSED
224445,Tree Trim,2025-07-10 10:02 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - BHATTARAI, NIMESH","401 Hyde Park Blvd,  Houston,  Texas,  77006","2, ZONE",C,493N,77006,CLOSED
224447,Tree Trim,2025-07-10 10:09 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","7439 Briefway St,  Houston,  Texas,  77087","6, ZONE",I,535N,77087,ROUTE
224448,Tree Trim,2025-07-10 10:48 AM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","Green Oak Dr & Kingwood Dr,  Kingwood,  Texas,  77339","4, ZONE",E,336B,77339,ROUTE
224450,Tree Trim,2025-07-10 11:18 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - CASTILLO, ALEJANDRO","Kashmere St & Crane St,  Houston,  Texas,  77026","4, ZONE",B,454X,77026,ROUTE
224451,Tree Trim,2025-07-10 11:25 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","5219 Woodhead St,  Houston,  Texas,  77098","7, ZONE",C,492Z,77098,CLOSED
224452,Tree Trim,2025-07-10 11:30 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","14418 Almeece St,  Houston,  Texas,  77045","7, ZONE",K,572P,77045,CLOSED
224453,Tree Trim,2025-07-10 11:50 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - GHIMIRE, GOPAL","Kirby Dr & Main St,  Houston,  Texas,  77030","7, ZONE",K,532L,77030,CLOSED
224454,Tree Trim,2025-07-10 11:57 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","5730 Groveton St,  Houston,  Texas,  77033","6, ZONE",D,574E,77033,ROUTE
224457,Tree Trim,2025-07-10 12:21 PM,Tree Trim Inspection,3,TREEMAINTENANCE,,"UF - LEIJA, DANIEL","2438 Albans Rd,  Houston,  Texas,  77005","7, ZONE",C,532C,77005,ROUTE
224458,Tree Trim,2025-07-10 12:29 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","3734 Tristan St,  Houston,  Texas,  77021","6, ZONE",D,533L,77021,CLOSED
224459,Tree Removal,2025-07-10 12:33 PM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","Caplin St & Los Angeles St,  Houston,  Texas,  77026","4, ZONE",B,454P,77026,ROUTE
224460,Tree Removal,2025-07-10 12:42 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","3738 Clear Falls Dr,  Kingwood,  Texas,  77339","4, ZONE",E,297W,77339,CLOSED
224461,Tree Trim,2025-07-10 12:53 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","502 Frisco St,  Houston,  Texas,  77022","4, ZONE",H,453Q,77022,CLOSED
224462,Tree Trim,2025-07-10 01:12 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - BHATTARAI, NIMESH","6046 Willowbend Blvd,  Houston,  Texas,  77096","7, ZONE",C,530Z,77096,CLOSED
224463,Tree Removal,2025-07-10 01:32 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - BHATTARAI, NIMESH","5717 Cornish St,  Houston,  Texas,  77007","3, ZONE",C,492F,77007,CLOSED
224464,Tree Trim,2025-07-10 01:40 PM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","3609 Plaag St,  Houston,  Texas,  77093","4, ZONE",H,454K,77093,ROUTE
224467,Tree Trim,2025-07-10 02:24 PM,Tree Trim Inspection,1,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","Diana Ln & Diana Ct,  Houston,  Texas,  77062","5, ZONE",E,618F,77062,ROUTE
224468,Tree Trim,2025-07-10 02:32 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - GHIMIRE, GOPAL","2431 Charleston St,  Houston,  Texas,  77021","7, ZONE",D,533F,77021,CLOSED
224469,Tree Trim,2025-07-10 02:36 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","4023 Feagan St,  Houston,  Texas,  77007","2, ZONE",C,492M,77007,ROUTE
224472,Tree Trim,2025-07-10 03:00 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - CASTILLO, ALEJANDRO","7930 Pardee St,  Houston,  Texas,  77028","4, ZONE",B,455T,77028,CLOSED
224473,Tree Removal,2025-07-10 03:01 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - BHATTARAI, NIMESH","12015 Kirkbriar Dr,  Houston,  Texas,  77089","6, ZONE",D,576Y,77089,CLOSED
224480,Tree Trim,2025-07-10 04:41 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","704 70Th St,  Houston,  Texas,  77011","5, ZONE",I,494V,77011,ROUTE
224481,Tree Trim,2025-07-10 05:04 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - BHATTARAI, NIMESH","8602 Norton Dr,  Houston,  Texas,  77080","3, ZONE",A,450R,77080,CLOSED
224482,Tree Removal,2025-07-10 05:23 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - JONES, CODY","223 Woodvale St,  Houston,  Texas,  77012","5, ZONE",I,535A,77012,CLOSED
224484,Tree Trim,2025-07-10 06:04 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - POLOVTSEV, SERA","3412 Yupon St,  Houston,  Texas,  77006","2, ZONE",C,493S,77006,ROUTE
224485,Tree Trim,2025-07-10 06:13 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","6186 Eastland St,  Houston,  Texas,  77028","4, ZONE",B,455P,77028,CLOSED
224486,Tree Trim,2025-07-10 08:17 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","1402 Chantilly Ln,  Houston,  Texas,  77018","3, ZONE",C,452K,77018,CLOSED
224487,Tree Removal,2025-07-10 08:20 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","11102 Sageriver Dr,  Houston,  Texas,  77089","6, ZONE",D,616B,77089,CLOSED
224488,Tree Trim,2025-07-10 08:20 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","4699 Oak Forest Dr,  Houston,  Texas,  77018","3, ZONE",C,452N,77018,CLOSED
224489,Tree Trim,2025-07-10 09:59 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - LEIJA, DANIEL","4710 Redstart St,  Houston,  Texas,  77035","7, ZONE",K,531Z,77035,CLOSED
224490,Tree Trim,2025-07-10 10:34 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - BHATTARAI, NIMESH","1320 Rusk St,  Houston,  Texas,  77010","1, ZONE",I,493Q,77010,ROUTE
224491,Tree Trim,2025-07-10 10:40 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - GHIMIRE, GOPAL","300 Chartres St,  Houston,  Texas,  77002","5, ZONE",I,493R,77002,CLOSED
224492,Tree Trim,2025-07-11 12:08 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","Westpark Dr & S Rice Ave,  Houston,  Texas,  77056","7, ZONE",J,491Y,77056,CLOSED
224493,Tree Trim,2025-07-11 04:41 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","Old Spanish Trl & Cambridge St,  Houston,  Texas,  77030 (MD Anderson)","7, ZONE",D,533J,77030,ROUTE
224494,Tree Trim,2025-07-11 05:43 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","5801 W Orem Dr,  Houston,  Texas,  77085","7, ZONE",K,571K,77085,ROUTE
224495,Tree Trim,2025-07-11 07:41 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - JONES, CODY","3721 Jeanetta St,  Houston,  Texas,  77063 (Walter Rasmus Park)","2, ZONE",F,490X,77063,CLOSED
224496,Tree Trim,2025-07-11 08:19 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","3019 Prospect St,  Houston,  Texas,  77004","6, ZONE",D,533C,77004,CLOSED
224497,Tree Trim,2025-07-11 08:24 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - BHATTARAI, NIMESH","1919 Houston Ave,  Houston,  Texas,  77007","2, ZONE",H,493G,77007,CLOSED
224499,Tree Trim,2025-07-11 08:32 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - POLOVTSEV, SERA","9622 Derrik Dr,  Houston,  Texas,  77080","3, ZONE",A,450K,77080,CLOSED
224500,Tree Trim,2025-07-11 08:57 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - POLOVTSEV, SERA","6506 Rolla St,  Houston,  Texas,  77055","3, ZONE",A,451Y,77055,CLOSED
224502,Tree Stump Grinding,2025-07-11 09:12 AM,Tree Stump Inspection,1,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - GHIMIRE, GOPAL","6800 Golfway St,  Houston,  Texas,  77087","6, ZONE",I,534M,77087,ROUTE
224504,Tree Removal,2025-07-11 09:33 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","170 Malone St,  Houston,  Texas,  77007","2, ZONE",C,492L,77007,CLOSED
224505,Tree Trim,2025-07-11 10:00 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - NAS, NO ANSWER","UF - JONES, CODY","1400 S Post Oak Blvd,  Houston,  Texas,  77056","2, ZONE",G,491Q,77056,CLOSED
224506,Tree Removal,2025-07-11 10:23 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","7129 Fir St,  Houston,  Texas,  77087","5, ZONE",I,535E,77087,CLOSED
224510,Tree Removal,2025-07-11 11:52 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","7403 Maple Tree Dr,  Houston,  Texas,  77088 (Vogel Creek Hike & Bike Trail)","3, ZONE",A,411U,77088,CLOSED
224511,Tree Trim,2025-07-11 11:55 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - LEIJA, DANIEL","8514 Lavender St,  Houston,  Texas,  77016","4, ZONE",B,454G,77016,CLOSED
224513,Tree Removal,2025-07-11 12:17 PM,Tree Removal Inspection,1,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - GHIMIRE, GOPAL","8637 Kellett St,  Houston,  Texas,  77028 (Hazard Tree Removal Program)","4, ZONE",B,455G,77028,ROUTE
224514,Tree Trim,2025-07-11 12:21 PM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - BHATTARAI, NIMESH","8423 Glenscott St,  Houston,  Texas,  77061","6, ZONE",I,535Y,77061,ROUTE
224515,Tree Removal,2025-07-11 12:36 PM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CDH, DOOR HANGER","UF - LEIJA, DANIEL","6007 Dawnridge Dr,  Houston,  Texas,  77035","7, ZONE",K,570D,77035,ROUTE
224516,Tree Removal,2025-07-11 12:58 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - CASTILLO, ALEJANDRO","Martin Luther King Blvd & Reed Rd,  Houston,  Texas,  77033","6, ZONE",D,574A,77033,CLOSED
224520,Tree Stump Grinding,2025-07-11 02:31 PM,Tree Stump Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - LEIJA, DANIEL","4911 Milam St,  Houston,  Texas,  77006","7, ZONE",C,493W,77006,CLOSED
224523,Tree Removal,2025-07-11 03:02 PM,Tree Removal Inspection,3,TREEMAINTENANCE,"UF - CPH, PHONE","UF - BHATTARAI, NIMESH","7943 Candlegreen Ln,  Houston,  Texas,  77071","7, ZONE",K,570G,77071,ROUTE
224525,Tree Removal,2025-07-11 03:23 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - POLOVTSEV, SERA","5401 Werner St,  Houston,  Texas,  77076","3, ZONE",H,453A,77076,CLOSED
224527,Tree Trim,2025-07-11 03:37 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","5711 Beldart St,  Houston,  Texas,  77033","6, ZONE",D,534W,77033,CLOSED
224528,Tree Trim,2025-07-11 04:06 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CDY, D365","UF - LEIJA, DANIEL","W 18th St & Ella Blvd,  Houston,  Texas,  77008","3, ZONE",C,452T,77008,CLOSED
224529,Tree Trim,2025-07-11 10:20 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CIP, IN-PERSON","UF - GHIMIRE, GOPAL","Norhill Blvd & Euclid St,  Houston,  Texas,  77009 (Norhill Esplanade)","3, ZONE",H,493A,77009,ROUTE
224530,Tree Trim,2025-07-12 01:47 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - CASTILLO, ALEJANDRO","6000 Martin Luther King Jr Blvd,  Houston,  Texas,  77021","6, ZONE",D,534J,77021,ROUTE
224531,Tree Removal,2025-07-12 05:43 AM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - GHIMIRE, GOPAL","604 Lindale St,  Houston,  Texas,  77022","4, ZONE",H,453Q,77022,CLOSED
224532,Tree Trim,2025-07-12 09:09 AM,Tree Trim Inspection,3,TREEMAINTENANCE,"UF - NCI, NO CONTACT INFO","UF - CASTILLO, ALEJANDRO","4312 Balkin St,  Houston,  Texas,  77021","6, ZONE",D,533M,77021,ROUTE
224533,Tree Trim,2025-07-12 10:00 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - BHATTARAI, NIMESH","9655 Keegan Rd,  Houston,  Texas,  77099","2, ZONE",F,529S,77099,CLOSED
224534,Tree Trim,2025-07-12 10:49 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","712 Lindale St,  Houston,  Texas,  77022","4, ZONE",H,453R,77022,CLOSED
224536,Tree Trim,2025-07-12 11:07 AM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - LEIJA, DANIEL","1 Adams St,  Houston,  Texas,  77011","5, ZONE",H,494U,77011,CLOSED
224537,Tree Trim,2025-07-12 11:42 AM,Tree Trim Inspection,1,TREEMAINTENANCE,,"UF - CASTILLO, ALEJANDRO","7334 Krueger Rd,  Houston,  Texas,  77033","6, ZONE",D,534S,77033,REVISED
224538,Tree Removal,2025-07-12 12:46 PM,Tree Removal Inspection,1,TREEMAINTENANCE,"UF - CVM, VOICEMAIL","UF - LEIJA, DANIEL","5801 Woodway Dr,  Houston,  Texas,  77057 (Tanglewood Park - Tennis Court)","2, ZONE",G,491K,77057,ROUTE
224539,Tree Removal,2025-07-12 06:14 PM,Tree Removal Inspection,0,TREEMAINTENANCE,"UF - CDY, D365","UF - LEIJA, DANIEL","9200 Bauman Rd,  Houston,  Texas,  77022","4, ZONE",H,453G,77022,CLOSED
224540,Tree Trim,2025-07-12 07:46 PM,Tree Trim Inspection,0,TREEMAINTENANCE,"UF - CPH, PHONE","UF - BHATTARAI, NIMESH","9834 Fuqua St,  Houston,  Texas,  77075","6, ZONE",I,576S,77075,CLOSED
